func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_sub(CRS,CRS)	CRS	float	10000	10000	0.000350277	4.62492	18.4997
sm_sub(CRS,CRS)	CRS	float	20000	20000	0.000509824	6.35513	25.4205
sm_sub(CRS,CRS)	CRS	float	30000	30000	0.000651693	7.45749	29.83
sm_sub(CRS,CRS)	CRS	float	40000	40000	0.000818547	7.91647	31.6659
sm_sub(CRS,CRS)	CRS	float	50000	50000	0.000939651	8.62022	34.4809
sm_sub(CRS,CRS)	CRS	float	60000	60000	0.00109025	8.91541	35.6616
sm_sub(CRS,CRS)	CRS	float	70000	70000	0.00124703	9.0936	36.3744
sm_sub(CRS,CRS)	CRS	float	80000	80000	0.00140462	9.2267	36.9068
sm_sub(CRS,CRS)	CRS	float	90000	90000	0.00155478	9.37753	37.5101
sm_sub(CRS,CRS)	CRS	float	100000	100000	0.00170509	9.50096	38.0038
sm_sub(CRS,CRS)	CRS	double	10000	10000	0.000443793	3.65035	29.2028
sm_sub(CRS,CRS)	CRS	double	20000	20000	0.000719503	4.50311	36.0249
sm_sub(CRS,CRS)	CRS	double	30000	30000	0.00098539	4.93206	39.4565
sm_sub(CRS,CRS)	CRS	double	40000	40000	0.00126318	5.12993	41.0394
sm_sub(CRS,CRS)	CRS	double	50000	50000	0.0015341	5.27996	42.2397
sm_sub(CRS,CRS)	CRS	double	60000	60000	0.00182726	5.31945	42.5556
sm_sub(CRS,CRS)	CRS	double	70000	70000	0.00207127	5.4749	43.7992
sm_sub(CRS,CRS)	CRS	double	80000	80000	0.00236701	5.47525	43.802
sm_sub(CRS,CRS)	CRS	double	90000	90000	0.00261954	5.56587	44.527
sm_sub(CRS,CRS)	CRS	double	100000	100000	0.0028868	5.61175	44.894
