func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atan(Dense)	Dense	float	1000	1000	0.00266363	0.375428
m_atan(Dense)	Dense	float	2000	2000	0.00698192	0.572909
m_atan(Dense)	Dense	float	3000	3000	0.0166571	0.54031
m_atan(Dense)	Dense	float	4000	4000	0.02877	0.556135
m_atan(Dense)	Dense	float	5000	5000	0.044206	0.565534
m_atan(Dense)	Dense	float	6000	6000	0.068623	0.524605
m_atan(Dense)	Dense	float	7000	7000	0.086167	0.568663
m_atan(Dense)	Dense	float	8000	8000	0.120581	0.530764
m_atan(Dense)	Dense	float	9000	9000	0.146593	0.552549
m_atan(Dense)	Dense	float	10000	10000	0.183661	0.544482
m_atan(Dense)	Dense	double	1000	1000	0.00235416	0.424779
m_atan(Dense)	Dense	double	2000	2000	0.0103567	0.386224
m_atan(Dense)	Dense	double	3000	3000	0.0227334	0.395893
m_atan(Dense)	Dense	double	4000	4000	0.036047	0.443865
m_atan(Dense)	Dense	double	5000	5000	0.0574327	0.435292
m_atan(Dense)	Dense	double	6000	6000	0.0848707	0.424175
m_atan(Dense)	Dense	double	7000	7000	0.109236	0.44857
m_atan(Dense)	Dense	double	8000	8000	0.146859	0.435792
m_atan(Dense)	Dense	double	9000	9000	0.181308	0.446753
m_atan(Dense)	Dense	double	10000	10000	0.226252	0.441985
