func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_floor(Dense)	Dense	float	1000	1000	0.000180506	5.53998
m_floor(Dense)	Dense	float	2000	2000	0.000542234	7.37688
m_floor(Dense)	Dense	float	3000	3000	0.00114275	7.87572
m_floor(Dense)	Dense	float	4000	4000	0.00206328	7.75465
m_floor(Dense)	Dense	float	5000	5000	0.0028128	8.88795
m_floor(Dense)	Dense	float	6000	6000	0.00350755	10.2636
m_floor(Dense)	Dense	float	7000	7000	0.00480137	10.2054
m_floor(Dense)	Dense	float	8000	8000	0.00614523	10.4146
m_floor(Dense)	Dense	float	9000	9000	0.00777424	10.419
m_floor(Dense)	Dense	float	10000	10000	0.00956022	10.46
m_floor(Dense)	Dense	double	1000	1000	0.000230975	4.32947
m_floor(Dense)	Dense	double	2000	2000	0.00073253	5.46053
m_floor(Dense)	Dense	double	3000	3000	0.00152089	5.91758
m_floor(Dense)	Dense	double	4000	4000	0.00265587	6.02438
m_floor(Dense)	Dense	double	5000	5000	0.00418975	5.96694
m_floor(Dense)	Dense	double	6000	6000	0.00606357	5.9371
m_floor(Dense)	Dense	double	7000	7000	0.00815437	6.00905
m_floor(Dense)	Dense	double	8000	8000	0.0106389	6.01563
m_floor(Dense)	Dense	double	9000	9000	0.0133887	6.04988
m_floor(Dense)	Dense	double	10000	10000	0.0164526	6.07807
