func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asinh(CRS)	CRS	float	10000	10000	0.00154447	0.524451
m_asinh(CRS)	CRS	float	20000	20000	0.00159222	1.01745
m_asinh(CRS)	CRS	float	30000	30000	0.0024007	1.01221
m_asinh(CRS)	CRS	float	40000	40000	0.00324129	0.999602
m_asinh(CRS)	CRS	float	50000	50000	0.00411789	0.983513
m_asinh(CRS)	CRS	float	60000	60000	0.00492851	0.9861
m_asinh(CRS)	CRS	float	70000	70000	0.00577725	0.981436
m_asinh(CRS)	CRS	float	80000	80000	0.00760197	0.852411
m_asinh(CRS)	CRS	float	90000	90000	0.00852397	0.855236
m_asinh(CRS)	CRS	float	100000	100000	0.00865763	0.935591
m_asinh(CRS)	CRS	double	10000	10000	0.00166945	0.485191
m_asinh(CRS)	CRS	double	20000	20000	0.00336031	0.482099
m_asinh(CRS)	CRS	double	30000	30000	0.00528795	0.459536
m_asinh(CRS)	CRS	double	40000	40000	0.00698312	0.463976
m_asinh(CRS)	CRS	double	50000	50000	0.00878769	0.460872
m_asinh(CRS)	CRS	double	60000	60000	0.0104874	0.463415
m_asinh(CRS)	CRS	double	70000	70000	0.0121727	0.465795
m_asinh(CRS)	CRS	double	80000	80000	0.0139576	0.464263
m_asinh(CRS)	CRS	double	90000	90000	0.0153199	0.475852
m_asinh(CRS)	CRS	double	100000	100000	0.014146	0.572599
