func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(CRS)	CRS	float	10000	10000	0.000390147	2.07614
m_sinh(CRS)	CRS	float	20000	20000	0.000669591	2.41939
m_sinh(CRS)	CRS	float	30000	30000	0.000988175	2.45908
m_sinh(CRS)	CRS	float	40000	40000	0.00113428	2.85643
m_sinh(CRS)	CRS	float	50000	50000	0.00140083	2.89115
m_sinh(CRS)	CRS	float	60000	60000	0.0015132	3.21173
m_sinh(CRS)	CRS	float	70000	70000	0.00168947	3.35609
m_sinh(CRS)	CRS	float	80000	80000	0.0017801	3.64024
m_sinh(CRS)	CRS	float	90000	90000	0.00185246	3.9353
m_sinh(CRS)	CRS	float	100000	100000	0.00203629	3.97783
m_sinh(CRS)	CRS	double	10000	10000	0.00173979	0.465573
m_sinh(CRS)	CRS	double	20000	20000	0.00329485	0.491676
m_sinh(CRS)	CRS	double	30000	30000	0.00489774	0.496148
m_sinh(CRS)	CRS	double	40000	40000	0.0064258	0.504217
m_sinh(CRS)	CRS	double	50000	50000	0.00797704	0.507707
m_sinh(CRS)	CRS	double	60000	60000	0.00955775	0.508488
m_sinh(CRS)	CRS	double	70000	70000	0.0111027	0.510687
m_sinh(CRS)	CRS	double	80000	80000	0.0126443	0.512484
m_sinh(CRS)	CRS	double	90000	90000	0.0141985	0.513433
m_sinh(CRS)	CRS	double	100000	100000	0.0157153	0.515422
