func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00857806	233.153
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0168996	399.418
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0350679	456.258
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0726872	429.924
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.104294	517.768
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.177916	481.97
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.271636	471.219
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.36238	502.924
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.473915	527.52
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0132757	150.651
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0345326	195.468
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.0961572	166.394
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.120733	258.837
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.217271	248.537
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.324262	264.446
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.488167	262.205
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.678846	268.47
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	0.927799	269.455
