func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sqrt(Dense)	Dense	float	1000	1000	0.00136437	0.732937
m_sqrt(Dense)	Dense	float	2000	2000	0.00253282	1.57927
m_sqrt(Dense)	Dense	float	3000	3000	0.00598033	1.50493
m_sqrt(Dense)	Dense	float	4000	4000	0.0105991	1.50956
m_sqrt(Dense)	Dense	float	5000	5000	0.0165872	1.50718
m_sqrt(Dense)	Dense	float	6000	6000	0.0229949	1.56557
m_sqrt(Dense)	Dense	float	7000	7000	0.0287031	1.70713
m_sqrt(Dense)	Dense	float	8000	8000	0.0270948	2.36208
m_sqrt(Dense)	Dense	float	9000	9000	0.0391554	2.06868
m_sqrt(Dense)	Dense	float	10000	10000	0.0469921	2.12802
m_sqrt(Dense)	Dense	double	1000	1000	0.000501973	1.99214
m_sqrt(Dense)	Dense	double	2000	2000	0.00309458	1.29258
m_sqrt(Dense)	Dense	double	3000	3000	0.00740923	1.2147
m_sqrt(Dense)	Dense	double	4000	4000	0.0151054	1.05922
m_sqrt(Dense)	Dense	double	5000	5000	0.0234273	1.06713
m_sqrt(Dense)	Dense	double	6000	6000	0.0291434	1.23527
m_sqrt(Dense)	Dense	double	7000	7000	0.0484733	1.01087
m_sqrt(Dense)	Dense	double	8000	8000	0.0486158	1.31644
m_sqrt(Dense)	Dense	double	9000	9000	0.0619509	1.30749
m_sqrt(Dense)	Dense	double	10000	10000	0.0602416	1.65998
