func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sqrt	vector	float	1000	3.31076e-05	0.0302046	0.241637
sqrt	vector	float	10000	3.51633e-05	0.284387	2.2751
sqrt	vector	float	100000	7.04008e-05	1.42044	11.3635
sqrt	vector	float	1000000	0.000299396	3.34006	26.7205
sqrt	vector	float	10000000	0.00185472	5.39165	43.1332
sqrt	vector	float	100000000	0.0134778	7.41962	59.357
sqrt	vector	double	1000	2.54511e-05	0.039291	0.628657
sqrt	vector	double	10000	8.6428e-05	0.115703	1.85125
sqrt	vector	double	100000	9.13584e-05	1.09459	17.5134
sqrt	vector	double	1000000	0.000397035	2.51867	40.2987
sqrt	vector	double	10000000	0.00272899	3.66435	58.6297
sqrt	vector	double	100000000	0.0250217	3.99653	63.9445
