func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(Dense)	Dense	float	1000	1000	0.000949198	1.05352
m_sin(Dense)	Dense	float	2000	2000	0.000834795	4.79159
m_sin(Dense)	Dense	float	3000	3000	0.00502816	1.78992
m_sin(Dense)	Dense	float	4000	4000	0.00436851	3.66257
m_sin(Dense)	Dense	float	5000	5000	0.012378	2.01971
m_sin(Dense)	Dense	float	6000	6000	0.0152191	2.36545
m_sin(Dense)	Dense	float	7000	7000	0.0268588	1.82435
m_sin(Dense)	Dense	float	8000	8000	0.0295278	2.16745
m_sin(Dense)	Dense	float	9000	9000	0.0337724	2.39841
m_sin(Dense)	Dense	float	10000	10000	0.0412419	2.42472
m_sin(Dense)	Dense	double	1000	1000	0.000527901	1.89429
m_sin(Dense)	Dense	double	2000	2000	0.00230714	1.73375
m_sin(Dense)	Dense	double	3000	3000	0.00544947	1.65154
m_sin(Dense)	Dense	double	4000	4000	0.0138073	1.1588
m_sin(Dense)	Dense	double	5000	5000	0.0300939	0.830732
m_sin(Dense)	Dense	double	6000	6000	0.0306096	1.1761
m_sin(Dense)	Dense	double	7000	7000	0.0354332	1.38288
m_sin(Dense)	Dense	double	8000	8000	0.0460614	1.38945
m_sin(Dense)	Dense	double	9000	9000	0.069572	1.16426
m_sin(Dense)	Dense	double	10000	10000	0.0589923	1.69514
