func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	vector	float	1000	0.00027985	0.00714668	0.0142934
nrm2	vector	float	10000	0.000280014	0.0714249	0.14285
nrm2	vector	float	100000	0.000282648	0.707593	1.41519
nrm2	vector	float	1000000	0.00052283	3.82534	7.65067
nrm2	vector	float	10000000	0.000929646	21.5136	43.0272
nrm2	vector	float	100000000	0.00468169	42.7196	85.4391
nrm2	vector	double	1000	0.000306464	0.00652606	0.0261042
nrm2	vector	double	10000	0.000334927	0.0597144	0.238858
nrm2	vector	double	100000	0.000323642	0.617967	2.47187
nrm2	vector	double	1000000	0.000605335	3.30396	13.2158
nrm2	vector	double	10000000	0.00134206	14.9025	59.61
nrm2	vector	double	100000000	0.00860751	23.2355	92.9421
