func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_add(Dense,Dense)	Dense	float	1000	1000	3.61208e-05	27.6849	221.479
sm_add(Dense,Dense)	Dense	float	2000	2000	0.00011938	33.5066	268.053
sm_add(Dense,Dense)	Dense	float	3000	3000	0.00569989	1.57898	12.6318
sm_add(Dense,Dense)	Dense	float	4000	4000	0.013237	1.20874	9.66988
sm_add(Dense,Dense)	Dense	float	5000	5000	0.0158421	1.57808	12.6246
sm_add(Dense,Dense)	Dense	float	6000	6000	0.0322951	1.11472	8.91776
sm_add(Dense,Dense)	Dense	float	7000	7000	0.0452599	1.08264	8.6611
sm_add(Dense,Dense)	Dense	float	8000	8000	0.03515	1.82077	14.5661
sm_add(Dense,Dense)	Dense	float	9000	9000	0.0503163	1.60982	12.8785
sm_add(Dense,Dense)	Dense	float	10000	10000	0.066113	1.51256	12.1005
sm_add(Dense,Dense)	Dense	double	1000	1000	6.19897e-05	16.1317	258.107
sm_add(Dense,Dense)	Dense	double	2000	2000	0.00456336	0.876548	14.0248
sm_add(Dense,Dense)	Dense	double	3000	3000	0.0165625	0.543398	8.69436
sm_add(Dense,Dense)	Dense	double	4000	4000	0.0280691	0.570022	9.12035
sm_add(Dense,Dense)	Dense	double	5000	5000	0.0313719	0.796891	12.7502
sm_add(Dense,Dense)	Dense	double	6000	6000	0.0427088	0.842918	13.4867
sm_add(Dense,Dense)	Dense	double	7000	7000	0.0602178	0.813713	13.0194
sm_add(Dense,Dense)	Dense	double	8000	8000	0.119976	0.533439	8.53502
sm_add(Dense,Dense)	Dense	double	9000	9000	0.136132	0.595012	9.5202
sm_add(Dense,Dense)	Dense	double	10000	10000	0.109716	0.911446	14.5831
