func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_mul	vector	float	1000	5.61708e-05	0.0178029	0.213634
vv_mul	vector	float	10000	4.7319e-05	0.211332	2.53598
vv_mul	vector	float	100000	6.36586e-05	1.57088	18.8506
vv_mul	vector	float	1000000	0.00026964	3.70865	44.5038
vv_mul	vector	float	10000000	0.00148653	6.7271	80.7251
vv_mul	vector	float	100000000	0.0124793	8.01328	96.1594
vv_mul	vector	double	1000	7.31524e-05	0.0136701	0.328082
vv_mul	vector	double	10000	4.32531e-05	0.231197	5.54874
vv_mul	vector	double	100000	0.000114213	0.875558	21.0134
vv_mul	vector	double	1000000	0.000486171	2.05689	49.3653
vv_mul	vector	double	10000000	0.00261334	3.82653	91.8366
vv_mul	vector	double	100000000	0.0242733	4.11975	98.8741
