func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	vector	float	1000	0.00183914	0.00108746	0.00434985
sv_mul	vector	float	2000	0.00182946	0.00218643	0.00874574
sv_mul	vector	float	4000	0.0018524	0.00431873	0.0172749
sv_mul	vector	float	8000	0.00189501	0.00844322	0.0337729
sv_mul	vector	float	16000	0.00194022	0.0164929	0.0659718
sv_mul	vector	float	32000	0.0022528	0.0284091	0.113636
sv_mul	vector	float	64000	0.00259505	0.0493248	0.197299
sv_mul	vector	float	128000	0.00333235	0.0768226	0.307291
sv_mul	vector	float	256000	0.00444462	0.115195	0.460782
sv_mul	vector	float	512000	0.00693168	0.147727	0.59091
sv_mul	vector	float	1024000	0.0119004	0.172096	0.688383
sv_mul	vector	float	2048000	0.0209586	0.195433	0.781732
sv_mul	vector	float	4096000	0.0393265	0.208307	0.833229
sv_mul	vector	float	8192000	0.0801394	0.204444	0.817775
sv_mul	vector	float	16384000	0.154639	0.2119	0.847599
sv_mul	vector	float	32768000	0.30289	0.216369	0.865476
