func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	vector	float	1000	0.000930515	0.00214935	0.0128961
axpyz	vector	float	2000	0.000945261	0.00423163	0.0253898
axpyz	vector	float	4000	0.000946116	0.00845562	0.0507337
axpyz	vector	float	8000	0.000959357	0.0166778	0.100067
axpyz	vector	float	16000	0.000987837	0.032394	0.194364
axpyz	vector	float	32000	0.0010401	0.0615324	0.369194
axpyz	vector	float	64000	0.00114446	0.111844	0.671061
axpyz	vector	float	128000	0.00136469	0.187589	1.12553
axpyz	vector	float	256000	0.00177868	0.287854	1.72712
axpyz	vector	float	512000	0.00276602	0.370206	2.22124
axpyz	vector	float	1024000	0.00408601	0.501222	3.00733
axpyz	vector	float	2048000	0.00709196	0.577555	3.46533
axpyz	vector	float	4096000	0.0117133	0.699375	4.19625
axpyz	vector	float	8192000	0.0222582	0.736089	4.41653
axpyz	vector	float	16384000	0.0432462	0.757708	4.54625
axpyz	vector	float	32768000	0.0872311	0.751292	4.50775
axpyz	vector	float	65536000	0.177471	0.738554	4.43132
axpyz	vector	double	1000	0.000724083	0.00276212	0.0331454
axpyz	vector	double	2000	0.000736303	0.00543254	0.0651905
axpyz	vector	double	4000	0.000737576	0.0108463	0.130156
axpyz	vector	double	8000	0.000748175	0.0213854	0.256624
axpyz	vector	double	16000	0.000779468	0.0410536	0.492644
axpyz	vector	double	32000	0.000833378	0.0767959	0.921551
axpyz	vector	double	64000	0.000942729	0.135776	1.62931
axpyz	vector	double	128000	0.00116756	0.219261	2.63114
axpyz	vector	double	256000	0.00158704	0.322614	3.87136
axpyz	vector	double	512000	0.00245598	0.416941	5.0033
axpyz	vector	double	1024000	0.00418341	0.489552	5.87463
axpyz	vector	double	2048000	0.00757278	0.540884	6.49061
axpyz	vector	double	4096000	0.0144115	0.568436	6.82124
axpyz	vector	double	8192000	0.0285733	0.573403	6.88084
axpyz	vector	double	16384000	0.0560697	0.584416	7.01299
axpyz	vector	double	32768000	0.112082	0.584712	7.01655
