func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	CRS	float	1000	1000	0.00113682	0.0712517	0.570013
mscal(CRS)	CRS	float	2000	2000	0.00137246	0.118036	0.94429
mscal(CRS)	CRS	float	4000	4000	0.00180645	0.179357	1.43486
mscal(CRS)	CRS	float	8000	8000	0.00264983	0.244544	1.95635
mscal(CRS)	CRS	float	16000	16000	0.00410117	0.316007	2.52806
mscal(CRS)	CRS	float	32000	32000	0.00636782	0.407046	3.25637
mscal(CRS)	CRS	float	64000	64000	0.0115602	0.448436	3.58749
mscal(CRS)	CRS	double	1000	1000	0.000983297	0.0823759	1.31801
mscal(CRS)	CRS	double	2000	2000	0.00121633	0.133188	2.13101
mscal(CRS)	CRS	double	4000	4000	0.00168919	0.191808	3.06893
mscal(CRS)	CRS	double	8000	8000	0.00256481	0.25265	4.04241
mscal(CRS)	CRS	double	16000	16000	0.00429874	0.301484	4.82374
mscal(CRS)	CRS	double	32000	32000	0.00770193	0.336539	5.38463
mscal(CRS)	CRS	double	64000	64000	0.0146858	0.352995	5.64792
