func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_add	vector	float	1000	1.78323e-05	0.112156	0.672936
vv_add	vector	float	2000	1.83588e-05	0.217879	1.30727
vv_add	vector	float	4000	2.12612e-05	0.376272	2.25763
vv_add	vector	float	8000	2.37077e-05	0.674886	4.04932
vv_add	vector	float	16000	3.18413e-05	1.00498	6.0299
vv_add	vector	float	32000	5.22128e-05	1.22575	7.35452
vv_add	vector	float	64000	8.20669e-05	1.5597	9.35822
vv_add	vector	float	128000	0.000137137	1.86675	11.2005
vv_add	vector	float	256000	0.000244789	2.0916	12.5496
vv_add	vector	float	512000	0.000480047	2.13312	12.7987
vv_add	vector	float	1024000	0.000821736	2.49228	14.9537
vv_add	vector	float	2048000	0.00161226	2.54054	15.2432
vv_add	vector	float	4096000	0.0065717	1.24656	7.47935
vv_add	vector	float	8192000	0.0146323	1.11971	6.71828
vv_add	vector	float	16384000	0.0361813	0.905661	5.43397
vv_add	vector	float	32768000	0.0768478	0.852803	5.11682
vv_add	vector	float	65536000	0.147916	0.886125	5.31675
vv_add	vector	double	1000	1.7969e-05	0.111303	1.33563
vv_add	vector	double	2000	2.08008e-05	0.1923	2.3076
vv_add	vector	double	4000	2.29273e-05	0.348929	4.18715
vv_add	vector	double	8000	3.07858e-05	0.51972	6.23664
vv_add	vector	double	16000	4.51078e-05	0.709412	8.51294
vv_add	vector	double	32000	8.13916e-05	0.786322	9.43586
vv_add	vector	double	64000	0.000111043	1.1527	13.8324
vv_add	vector	double	128000	0.000196858	1.30043	15.6052
vv_add	vector	double	256000	0.000369054	1.38733	16.648
vv_add	vector	double	512000	0.000645665	1.58596	19.0315
vv_add	vector	double	1024000	0.00139227	1.47097	17.6517
vv_add	vector	double	2048000	0.0063009	0.650066	7.80079
vv_add	vector	double	4096000	0.0167313	0.489622	5.87547
vv_add	vector	double	8192000	0.0438913	0.373286	4.47943
vv_add	vector	double	16384000	0.0925025	0.354239	4.25087
vv_add	vector	double	32768000	0.148134	0.442409	5.30891
vv_add	vector	double	65536000	0.346569	0.378199	4.53839
