func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	0.000936147	0.00320462	0.00854567
xpay	float	10000	0.000976941	0.0307081	0.0818883
xpay	float	100000	0.00138549	0.216529	0.577412
xpay	float	1000000	0.00536153	0.559542	1.49211
xpay	float	10000000	0.0376085	0.797692	2.12718
xpay	float	100000000	0.392132	0.765049	2.04013
xpay	double	1000	0.000731816	0.00409939	0.0218634
xpay	double	10000	0.000772764	0.0388217	0.207049
xpay	double	100000	0.00118253	0.253694	1.35303
xpay	double	1000000	0.00477866	0.627791	3.34822
xpay	double	10000000	0.0414671	0.723464	3.85848
xpay	double	100000000	0.419512	0.715116	3.81395
