func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sum	float	1000	9.0524e-06	0.110468	0.441872
sum	float	10000	9.2396e-06	1.0823	4.32919
sum	float	100000	1.60211e-05	6.24177	24.9671
sum	float	1000000	8.14918e-05	12.2712	49.0847
sum	float	10000000	0.000768067	13.0197	52.0788
sum	float	100000000	0.00818185	12.2222	48.8887
sum	double	1000	8.9371e-06	0.111893	0.895145
sum	double	10000	9.5564e-06	1.04642	8.37135
sum	double	100000	1.67247e-05	5.97918	47.8334
sum	double	1000000	8.13293e-05	12.2957	98.3655
sum	double	10000000	0.00154999	6.45164	51.6131
sum	double	100000000	0.0497859	2.0086	16.0688
