func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	float	1000	2.526e-07	7.91766	31.6706
dot	float	10000	8.879e-06	2.25251	9.01002
dot	float	100000	1.00479e-05	19.9047	79.6186
dot	float	1000000	2.84356e-05	70.3344	281.337
dot	float	10000000	0.00159147	12.567	50.268
dot	float	100000000	0.0151339	13.2153	52.8613
dot	double	1000	6.182e-07	3.2352	25.8816
dot	double	10000	7.3584e-06	2.71798	21.7439
dot	double	100000	1.07073e-05	18.6788	149.431
dot	double	1000000	4.82575e-05	41.4443	331.555
dot	double	10000000	0.016326	1.22504	9.80031
dot	double	100000000	0.0396915	5.03886	40.3109
