func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	float	1000	7.5828e-06	0.263755	1.58253
axpyz	float	10000	7.5036e-06	2.66539	15.9923
axpyz	float	100000	1.57658e-05	12.6857	76.1141
axpyz	float	1000000	4.1667e-05	47.9996	287.998
axpyz	float	10000000	0.0030909	6.4706	38.8236
axpyz	float	100000000	0.0481298	4.15543	24.9326
axpyz	double	1000	7.5076e-06	0.266397	3.19676
axpyz	double	10000	7.245e-06	2.76052	33.1263
axpyz	double	100000	1.16388e-05	17.1839	206.207
axpyz	double	1000000	7.52495e-05	26.5782	318.939
axpyz	double	10000000	0.0204037	0.980214	11.7626
axpyz	double	100000000	0.0915974	2.18347	26.2016
