func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	0.000333142	0.00900518	0.0240138
xpay	float	10000	8.0409e-06	3.73093	9.94914
xpay	float	100000	9.5954e-06	31.265	83.3733
xpay	float	1000000	3.40245e-05	88.1718	235.125
xpay	float	10000000	0.00617822	4.85577	12.9487
xpay	float	100000000	0.026104	11.4925	30.6466
xpay	double	1000	7.4933e-06	0.400358	2.13524
xpay	double	10000	8.1009e-06	3.70329	19.7509
xpay	double	100000	1.15888e-05	25.8871	138.064
xpay	double	1000000	6.19187e-05	48.4506	258.403
xpay	double	10000000	0.00633848	4.73299	25.2426
xpay	double	100000000	0.0786963	3.81212	20.3313
