func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_mul	float	1000	1.70441e-05	0.117343	0.704056
vv_mul	float	10000	2.53374e-05	0.789347	4.73608
vv_mul	float	100000	0.000113897	1.75596	10.5358
vv_mul	float	1000000	0.000822486	2.43165	14.5899
vv_mul	float	10000000	0.026764	0.747273	4.48364
vv_mul	float	100000000	0.199479	1.00261	6.01566
vv_mul	double	1000	1.74947e-05	0.11432	1.37184
vv_mul	double	10000	3.47754e-05	0.575119	6.90143
vv_mul	double	100000	0.000149923	1.33402	16.0082
vv_mul	double	1000000	0.00155913	1.28277	15.3932
vv_mul	double	10000000	0.0558833	0.357889	4.29466
vv_mul	double	100000000	0.44438	0.450065	5.40079
