func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	float	1000	0.000512674	0.00390112	0.0156045
dot	float	10000	0.000510947	0.039143	0.156572
dot	float	100000	0.000519722	0.384821	1.53928
dot	float	1000000	0.000586645	3.40922	13.6369
dot	float	10000000	0.00129011	15.5025	62.0102
dot	float	100000000	0.00825221	24.2359	96.9437
dot	double	1000	0.000456234	0.00438372	0.0350697
dot	double	10000	0.000472822	0.0422992	0.338394
dot	double	100000	0.000464445	0.430621	3.44497
dot	double	1000000	0.00061265	3.26451	26.1161
dot	double	10000000	0.00200014	9.9993	79.9944
dot	double	100000000	0.0159641	12.5281	100.225
