func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_mul	float	1000	0.00183887	0.00108762	0.00652575
vv_mul	float	2000	0.00182941	0.0021865	0.013119
vv_mul	float	4000	0.00186443	0.00429085	0.0257451
vv_mul	float	8000	0.00188188	0.00850212	0.0510127
vv_mul	float	16000	0.00194603	0.0164438	0.0986626
vv_mul	float	32000	0.00226399	0.0282686	0.169612
vv_mul	float	64000	0.00261782	0.0488957	0.293374
vv_mul	float	128000	0.00354769	0.0721597	0.432958
vv_mul	float	256000	0.00448845	0.114071	0.684423
vv_mul	float	512000	0.00705412	0.145163	0.87098
vv_mul	float	1024000	0.0119191	0.171826	1.03095
vv_mul	float	2048000	0.0208442	0.196506	1.17904
vv_mul	float	4096000	0.0398943	0.205343	1.23206
vv_mul	float	8192000	0.0812918	0.201546	1.20927
vv_mul	float	16384000	0.157171	0.208487	1.25092
vv_mul	float	32768000	0.309976	0.211423	1.26854
