func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_mul	float	1000	1.75206e-05	0.114151	0.684908
vv_mul	float	2000	1.76436e-05	0.226711	1.36027
vv_mul	float	4000	1.9225e-05	0.416125	2.49675
vv_mul	float	8000	2.36983e-05	0.675154	4.05092
vv_mul	float	16000	3.28279e-05	0.974781	5.84868
vv_mul	float	32000	0.000128001	0.499996	2.99998
vv_mul	float	64000	8.25036e-05	1.55145	9.30868
vv_mul	float	128000	0.000136106	1.88088	11.2853
vv_mul	float	256000	0.000248159	2.0632	12.3792
vv_mul	float	512000	0.000485055	2.1111	12.6666
vv_mul	float	1024000	0.000858692	2.38502	14.3101
vv_mul	float	2048000	0.00165749	2.4712	14.8272
vv_mul	float	4096000	0.00709711	1.15427	6.92564
vv_mul	float	8192000	0.0166544	0.983766	5.9026
vv_mul	float	16384000	0.0480382	0.682124	4.09274
vv_mul	float	32768000	0.0971134	0.67484	4.04904
vv_mul	float	65536000	0.161458	0.811803	4.87082
vv_mul	double	1000	1.7983e-05	0.111216	1.33459
vv_mul	double	2000	1.96587e-05	0.203472	2.44167
vv_mul	double	4000	2.25561e-05	0.354671	4.25605
vv_mul	double	8000	3.08245e-05	0.519068	6.22881
vv_mul	double	16000	4.51874e-05	0.708162	8.49794
vv_mul	double	32000	0.000250315	0.255678	3.06813
vv_mul	double	64000	0.000141497	0.904611	10.8553
vv_mul	double	128000	0.000201278	1.27187	15.2625
vv_mul	double	256000	0.000350672	1.46005	17.5206
vv_mul	double	512000	0.000651483	1.5718	18.8616
vv_mul	double	1024000	0.00131713	1.5549	18.6588
vv_mul	double	2048000	0.0067516	0.606671	7.28006
vv_mul	double	4096000	0.0168061	0.487442	5.84931
vv_mul	double	8192000	0.0517065	0.316866	3.80239
vv_mul	double	16384000	0.104592	0.313293	3.75952
vv_mul	double	32768000	0.210493	0.311345	3.73614
vv_mul	double	65536000	0.395994	0.330995	3.97194
