func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	2.719e-07	3.67782	29.4226
scal	float	2000	2.977e-07	6.71817	53.7454
scal	float	4000	5.397e-07	7.41152	59.2922
scal	float	8000	1.1013e-06	7.26414	58.1131
scal	float	16000	2.7797e-06	5.75602	46.0481
scal	float	32000	6.54e-06	4.89297	39.1437
scal	float	64000	1.13323e-05	5.64757	45.1806
scal	float	128000	1.00456e-05	12.7419	101.935
scal	float	256000	1.23948e-05	20.6538	165.231
scal	float	512000	1.48701e-05	34.4315	275.452
scal	float	1024000	2.17385e-05	47.1054	376.843
scal	float	2048000	4.37361e-05	46.8263	374.61
scal	float	4096000	8.02034e-05	51.0702	408.561
scal	float	8192000	0.000153213	53.4682	427.746
scal	float	16384000	0.00217964	7.51685	60.1348
scal	float	32768000	0.0142956	2.29218	18.3374
scal	float	65536000	0.00982059	6.67332	53.3866
scal	double	1000	3.128e-07	3.19693	51.1509
scal	double	2000	4.681e-07	4.27259	68.3615
scal	double	4000	1.0715e-06	3.73308	59.7294
scal	double	8000	2.8326e-06	2.82426	45.1882
scal	double	16000	9.0567e-06	1.76665	28.2664
scal	double	32000	1.05404e-05	3.03594	48.575
scal	double	64000	0.000125501	0.509955	8.15928
scal	double	128000	1.15377e-05	11.0941	177.505
scal	double	256000	1.38272e-05	18.5142	296.228
scal	double	512000	2.08641e-05	24.5398	392.636
scal	double	1024000	4.29094e-05	23.8642	381.828
scal	double	2048000	7.6504e-05	26.7698	428.317
scal	double	4096000	0.000160796	25.4732	407.572
scal	double	8192000	0.00573087	1.42945	22.8712
scal	double	16384000	0.0142569	1.14919	18.3871
scal	double	32768000	0.0290579	1.12768	18.0429
scal	double	65536000	0.0238676	2.74581	43.933
