func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	2.597e-07	3.8506	15.4024
asum	float	2000	2.824e-07	7.08215	28.3286
asum	float	4000	4.887e-07	8.18498	32.7399
asum	float	8000	9.446e-07	8.46919	33.8768
asum	float	16000	2.087e-06	7.66651	30.666
asum	float	32000	7.0399e-06	4.54552	18.1821
asum	float	64000	8.1421e-06	7.86038	31.4415
asum	float	128000	8.4999e-06	15.059	60.236
asum	float	256000	1.02262e-05	25.0337	100.135
asum	float	512000	1.17478e-05	43.5826	174.331
asum	float	1024000	1.7477e-05	58.5913	234.365
asum	float	2048000	3.16839e-05	64.6385	258.554
asum	float	4096000	5.76711e-05	71.0234	284.094
asum	float	8192000	0.000108587	75.442	301.768
asum	float	16384000	0.00121798	13.4517	53.8069
asum	float	32768000	0.0131934	2.48367	9.9347
asum	float	65536000	0.00500279	13.0999	52.3995
asum	double	1000	3.228e-07	3.09789	24.7831
asum	double	2000	4.879e-07	4.0992	32.7936
asum	double	4000	9.789e-07	4.08622	32.6898
asum	double	8000	2.0739e-06	3.85747	30.8597
asum	double	16000	6.6669e-06	2.39992	19.1993
asum	double	32000	6.4338e-06	4.97373	39.7899
asum	double	64000	9.0147e-06	7.09952	56.7961
asum	double	128000	1.00052e-05	12.7933	102.347
asum	double	256000	1.34475e-05	19.037	152.296
asum	double	512000	1.92369e-05	26.6155	212.924
asum	double	1024000	3.29064e-05	31.1186	248.949
asum	double	2048000	5.9154e-05	34.6215	276.972
asum	double	4096000	0.000124516	32.8954	263.163
asum	double	8192000	0.00524255	1.5626	12.5008
asum	double	16384000	0.0131473	1.24619	9.9695
asum	double	32768000	0.0277954	1.1789	9.4312
asum	double	65536000	0.0344069	1.90473	15.2379
