func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	float	1000	0.0018378	0.00108826	0.00435302
sv_mul	float	2000	0.00182688	0.00218953	0.00875811
sv_mul	float	4000	0.00184079	0.00434597	0.0173839
sv_mul	float	8000	0.00189363	0.00844937	0.0337975
sv_mul	float	16000	0.00194301	0.0164693	0.0658773
sv_mul	float	32000	0.0022587	0.0283349	0.113339
sv_mul	float	64000	0.00259789	0.0492707	0.197083
sv_mul	float	128000	0.00358038	0.0715007	0.286003
sv_mul	float	256000	0.00444949	0.115069	0.460278
sv_mul	float	512000	0.00692577	0.147854	0.591414
sv_mul	float	1024000	0.011996	0.170724	0.682894
sv_mul	float	2048000	0.0208909	0.196066	0.784265
sv_mul	float	4096000	0.0393369	0.208252	0.833008
sv_mul	float	8192000	0.0802433	0.204179	0.816716
sv_mul	float	16384000	0.154785	0.2117	0.846801
sv_mul	float	32768000	0.303639	0.215835	0.863342
