func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	float	1000	1.69049e-05	0.118309	0.473236
sv_sub	float	2000	1.83791e-05	0.217639	0.870554
sv_sub	float	4000	2.01096e-05	0.39782	1.59128
sv_sub	float	8000	2.31646e-05	0.690709	2.76284
sv_sub	float	16000	3.25904e-05	0.981884	3.92754
sv_sub	float	32000	4.91441e-05	1.30229	5.20917
sv_sub	float	64000	8.56123e-05	1.49511	5.98045
sv_sub	float	128000	0.000138718	1.84547	7.38189
sv_sub	float	256000	0.000248961	2.05655	8.2262
sv_sub	float	512000	0.000484733	2.1125	8.45001
sv_sub	float	1024000	0.000853379	2.39987	9.59948
sv_sub	float	2048000	0.00160934	2.54515	10.1806
sv_sub	float	4096000	0.00490299	1.67082	6.68327
sv_sub	float	8192000	0.015979	1.02534	4.10138
sv_sub	float	16384000	0.0384774	0.851616	3.40646
sv_sub	float	32768000	0.0763401	0.858474	3.4339
sv_sub	float	65536000	0.152163	0.861395	3.44558
sv_sub	double	1000	1.80135e-05	0.111028	0.888223
sv_sub	double	2000	1.9977e-05	0.20023	1.60184
sv_sub	double	4000	2.30162e-05	0.347581	2.78065
sv_sub	double	8000	3.78366e-05	0.422871	3.38297
sv_sub	double	16000	4.5434e-05	0.704318	5.63455
sv_sub	double	32000	7.312e-05	0.875274	7.00219
sv_sub	double	64000	0.000168536	0.759483	6.07586
sv_sub	double	128000	0.000201538	1.27023	10.1619
sv_sub	double	256000	0.000366975	1.39519	11.1615
sv_sub	double	512000	0.000675205	1.51658	12.1326
sv_sub	double	1024000	0.00132781	1.54239	12.3391
sv_sub	double	2048000	0.00453745	0.90271	7.22168
sv_sub	double	4096000	0.0156936	0.521995	4.17596
sv_sub	double	8192000	0.045166	0.36275	2.902
sv_sub	double	16384000	0.0923252	0.354919	2.83935
sv_sub	double	32768000	0.160501	0.408323	3.26658
sv_sub	double	65536000	0.301105	0.435303	3.48243
