func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	0.000504837	0.00198084	0.00792335
asum	float	2000	0.000509799	0.00392312	0.0156925
asum	float	4000	0.000512141	0.00781036	0.0312414
asum	float	8000	0.000504275	0.0158644	0.0634575
asum	float	16000	0.000509642	0.0313946	0.125578
asum	float	32000	0.000513762	0.0622856	0.249142
asum	float	64000	0.000515692	0.124105	0.49642
asum	float	128000	0.00052189	0.245262	0.981049
asum	float	256000	0.000747136	0.342642	1.37057
asum	float	512000	0.000753135	0.679825	2.7193
asum	float	1024000	0.000777553	1.31695	5.26781
asum	float	2048000	0.000818414	2.5024	10.0096
asum	float	4096000	0.000908455	4.50875	18.035
asum	float	8192000	0.00108191	7.57182	30.2873
asum	float	16384000	0.00143137	11.4464	45.7855
asum	float	32768000	0.00211603	15.4856	61.9425
asum	float	65536000	0.00376436	17.4096	69.6385
asum	double	1000	0.0007126	0.00140331	0.0112265
asum	double	2000	0.000711574	0.00281067	0.0224854
asum	double	4000	0.000710023	0.00563362	0.045069
asum	double	8000	0.000501706	0.0159456	0.127565
asum	double	16000	0.000495216	0.0323091	0.258473
asum	double	32000	0.000498916	0.0641391	0.513113
asum	double	64000	0.000498861	0.128292	1.02634
asum	double	128000	0.000723793	0.176846	1.41477
asum	double	256000	0.000734586	0.348496	2.78797
asum	double	512000	0.000738032	0.693737	5.5499
asum	double	1024000	0.000786015	1.30277	10.4222
asum	double	2048000	0.000859355	2.38318	19.0655
asum	double	4096000	0.00101884	4.02025	32.162
asum	double	8192000	0.00134778	6.07816	48.6253
asum	double	16384000	0.00198394	8.25831	66.0665
asum	double	32768000	0.00388807	8.42783	67.4226
asum	double	65536000	0.00578387	11.3308	90.6466
