func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_add	float	1000	0.00182758	0.00109434	0.00656605
vv_add	float	2000	0.00183066	0.00218501	0.0131101
vv_add	float	4000	0.00184702	0.0043313	0.0259878
vv_add	float	8000	0.00187996	0.00851082	0.0510649
vv_add	float	16000	0.00194615	0.0164427	0.0986562
vv_add	float	32000	0.00226522	0.0282534	0.16952
vv_add	float	64000	0.00261358	0.0489749	0.29385
vv_add	float	128000	0.00359017	0.0713058	0.427835
vv_add	float	256000	0.0044964	0.113869	0.683213
vv_add	float	512000	0.00703993	0.145456	0.872736
vv_add	float	1024000	0.0119308	0.171656	1.02994
vv_add	float	2048000	0.0209647	0.195376	1.17226
vv_add	float	4096000	0.0399162	0.20523	1.23138
vv_add	float	8192000	0.0814005	0.201276	1.20766
vv_add	float	16384000	0.157101	0.20858	1.25148
vv_add	float	32768000	0.310145	0.211308	1.26785
