func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_div	float	1000	0.000561205	0.00356376	0.0142551
sv_div	float	2000	1.68764e-05	0.237017	0.948069
sv_div	float	4000	1.95397e-05	0.409423	1.63769
sv_div	float	8000	2.22695e-05	0.718471	2.87389
sv_div	float	16000	3.38845e-05	0.944385	3.77754
sv_div	float	32000	4.92243e-05	1.30017	5.20068
sv_div	float	64000	8.73818e-05	1.46484	5.85934
sv_div	float	128000	0.000144451	1.77222	7.08889
sv_div	float	256000	0.000270791	1.89075	7.56301
sv_div	float	512000	0.000517357	1.97929	7.91717
sv_div	float	1024000	0.00090123	2.27245	9.08979
sv_div	float	2048000	0.00170443	2.40315	9.61261
sv_div	float	4096000	0.00493306	1.66063	6.64253
sv_div	float	8192000	0.0157343	1.04129	4.16517
sv_div	float	16384000	0.0388655	0.843113	3.37245
sv_div	float	32768000	0.0816346	0.802797	3.21119
sv_div	float	65536000	0.160339	0.817467	3.26987
sv_div	double	1000	1.84507e-05	0.108397	0.867176
sv_div	double	2000	1.87342e-05	0.213513	1.70811
sv_div	double	4000	2.24634e-05	0.356135	2.84908
sv_div	double	8000	3.30439e-05	0.484204	3.87363
sv_div	double	16000	4.97444e-05	0.643288	5.14631
sv_div	double	32000	8.49318e-05	0.753546	6.02837
sv_div	double	64000	0.00016015	0.799251	6.39401
sv_div	double	128000	0.00024783	1.03296	8.26371
sv_div	double	256000	0.000448513	1.14155	9.1324
sv_div	double	512000	0.00074109	1.38175	11.054
sv_div	double	1024000	0.00150038	1.36499	10.9199
sv_div	double	2048000	0.00452331	0.905532	7.24426
sv_div	double	4096000	0.0158848	0.515715	4.12572
sv_div	double	8192000	0.0397578	0.412095	3.29676
sv_div	double	16384000	0.092537	0.354107	2.83285
sv_div	double	32768000	0.169472	0.386707	3.09365
sv_div	double	65536000	0.309404	0.423628	3.38902
