func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	float	1000	7.414e-06	0.26976	1.61856
axpyz	float	2000	7.2321e-06	0.55309	3.31854
axpyz	float	4000	7.5068e-06	1.0657	6.3942
axpyz	float	8000	7.2985e-06	2.19223	13.1534
axpyz	float	16000	7.5237e-06	4.25323	25.5194
axpyz	float	32000	7.609e-06	8.41109	50.4666
axpyz	float	64000	8.3449e-06	15.3387	92.0323
axpyz	float	128000	1.0027e-05	25.5311	153.186
axpyz	float	256000	1.30091e-05	39.3571	236.142
axpyz	float	512000	2.20317e-05	46.4785	278.871
axpyz	float	1024000	4.16338e-05	49.1908	295.145
axpyz	float	2048000	7.53632e-05	54.3501	326.101
axpyz	float	4096000	0.00261543	3.13218	18.7931
axpyz	float	8192000	0.00594309	2.75682	16.5409
axpyz	float	16384000	0.00806103	4.06499	24.3899
axpyz	float	32768000	0.0215008	3.04807	18.2884
axpyz	float	65536000	0.0518042	2.53014	15.1809
axpyz	double	1000	7.3904e-06	0.270621	3.24746
axpyz	double	2000	7.5289e-06	0.531286	6.37543
axpyz	double	4000	7.1573e-06	1.11774	13.4129
axpyz	double	8000	7.5043e-06	2.13211	25.5853
axpyz	double	16000	8.0506e-06	3.97486	47.6983
axpyz	double	32000	8.9533e-06	7.1482	85.7784
axpyz	double	64000	9.5835e-06	13.3563	160.275
axpyz	double	128000	1.44659e-05	17.6968	212.361
axpyz	double	256000	2.25529e-05	22.7022	272.426
axpyz	double	512000	4.26148e-05	24.0292	288.351
axpyz	double	1024000	7.97168e-05	25.6909	308.291
axpyz	double	2048000	0.00203877	2.00905	24.1086
axpyz	double	4096000	0.00748566	1.09436	13.1323
axpyz	double	8192000	0.00490317	3.34151	40.0981
axpyz	double	16384000	0.0425892	0.769396	9.23275
axpyz	double	32768000	0.0309972	2.11426	25.3711
axpyz	double	65536000	0.0534387	2.45276	29.4331
