func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	float	1000	0.000488405	0.00409496	0.0245698
axpy	float	2000	0.000489662	0.0081689	0.0490134
axpy	float	4000	0.000500601	0.0159808	0.0958848
axpy	float	8000	0.000506566	0.0315852	0.189511
axpy	float	16000	0.000502634	0.0636646	0.381987
axpy	float	32000	0.000503502	0.12711	0.762658
axpy	float	64000	0.000506497	0.252716	1.5163
axpy	float	128000	0.000742612	0.344729	2.06838
axpy	float	256000	0.000743418	0.68871	4.13226
axpy	float	512000	0.000777865	1.31642	7.89854
axpy	float	1024000	0.00084123	2.43453	14.6072
axpy	float	2048000	0.000955334	4.2875	25.725
axpy	float	4096000	0.00120558	6.79507	40.7704
axpy	float	8192000	0.001704	9.61501	57.6901
axpy	float	16384000	0.00268562	12.2013	73.2076
axpy	float	32768000	0.00460222	14.2401	85.4405
axpy	float	65536000	0.00854561	15.3379	92.0276
axpy	double	1000	0.000661129	0.00302513	0.0363015
axpy	double	2000	0.000672458	0.00594833	0.0713799
axpy	double	4000	0.000661694	0.0120902	0.145082
axpy	double	8000	0.000455459	0.0351294	0.421552
axpy	double	16000	0.000451386	0.0708928	0.850714
axpy	double	32000	0.000458322	0.13964	1.67568
axpy	double	64000	0.000448743	0.285241	3.4229
axpy	double	128000	0.000464927	0.550624	6.60749
axpy	double	256000	0.000501119	1.02171	12.2606
axpy	double	512000	0.000559014	1.8318	21.9815
axpy	double	1024000	0.000708771	2.88951	34.6741
axpy	double	2048000	0.000942383	4.34643	52.1572
axpy	double	4096000	0.00143998	5.68898	68.2678
axpy	double	8192000	0.00242272	6.76264	81.1517
axpy	double	16384000	0.00439014	7.46399	89.5679
axpy	double	32768000	0.00831636	7.88037	94.5645
axpy	double	65536000	0.0161646	8.10861	97.3033
