func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	0.00183315	0.00109102	0.00654612
vv_div	float	2000	0.00183156	0.00218394	0.0131036
vv_div	float	4000	0.00185835	0.0043049	0.0258294
vv_div	float	8000	0.0019108	0.00837345	0.0502407
vv_div	float	16000	0.0021956	0.0145746	0.0874476
vv_div	float	32000	0.0023209	0.0275755	0.165453
vv_div	float	64000	0.00274302	0.0466638	0.279983
vv_div	float	128000	0.00359599	0.0711904	0.427142
vv_div	float	256000	0.00546248	0.0937303	0.562382
vv_div	float	512000	0.00826754	0.123858	0.743148
vv_div	float	1024000	0.0137915	0.148497	0.890984
vv_div	float	2048000	0.024486	0.167279	1.00367
vv_div	float	4096000	0.0478189	0.171313	1.02788
vv_div	float	8192000	0.0945471	0.173289	1.03974
vv_div	float	16384000	0.188238	0.174078	1.04447
vv_div	float	32768000	0.377383	0.173659	1.04196
