func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	float	1000	0.000508028	0.00393679	0.0157472
dot	float	2000	0.000511424	0.00782129	0.0312852
dot	float	4000	0.000520653	0.0153653	0.0614613
dot	float	8000	0.000512624	0.031212	0.124848
dot	float	16000	0.000506663	0.0631584	0.252634
dot	float	32000	0.000523977	0.122143	0.488571
dot	float	64000	0.00051466	0.248708	0.994832
dot	float	128000	0.000736335	0.347668	1.39067
dot	float	256000	0.000755805	0.677423	2.70969
dot	float	512000	0.00077642	1.31887	5.2755
dot	float	1024000	0.000811646	2.52327	10.0931
dot	float	2048000	0.000891198	4.59606	18.3842
dot	float	4096000	0.00105361	7.77514	31.1006
dot	float	8192000	0.00136993	11.9598	47.8391
dot	float	16384000	0.00201315	16.277	65.1078
dot	float	32768000	0.00358211	18.2954	73.1814
dot	float	65536000	0.00577458	22.6981	90.7923
dot	double	1000	0.000673806	0.00296821	0.0237457
dot	double	2000	0.0006862	0.0058292	0.0466336
dot	double	4000	0.000677705	0.0118045	0.0944363
dot	double	8000	0.000465117	0.0343999	0.2752
dot	double	16000	0.000483884	0.0661315	0.529052
dot	double	32000	0.000473004	0.135305	1.08244
dot	double	64000	0.000468662	0.273118	2.18494
dot	double	128000	0.000489313	0.523183	4.18546
dot	double	256000	0.000500368	1.02325	8.18597
dot	double	512000	0.000531688	1.92594	15.4075
dot	double	1024000	0.000627407	3.26423	26.1139
dot	double	2048000	0.000788819	5.19257	41.5406
dot	double	4096000	0.00111672	7.33574	58.6859
dot	double	8192000	0.00174707	9.37797	75.0238
dot	double	16384000	0.00301106	10.8825	87.0604
dot	double	32768000	0.00555928	11.7886	94.3086
dot	double	65536000	0.0106198	12.3422	98.7377
