func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	float	1000	2.602e-07	7.6864	30.7456
dot	float	2000	2.799e-07	14.2908	57.1633
dot	float	4000	5.896e-07	13.5685	54.2741
dot	float	8000	1.6544e-06	9.67118	38.6847
dot	float	16000	7.9094e-06	4.04582	16.1833
dot	float	32000	6.9867e-06	9.16026	36.641
dot	float	64000	7.8014e-06	16.4073	65.6292
dot	float	128000	9.0208e-06	28.3789	113.515
dot	float	256000	1.12569e-05	45.4832	181.933
dot	float	512000	1.54383e-05	66.3285	265.314
dot	float	1024000	2.74911e-05	74.4968	297.987
dot	float	2048000	4.76372e-05	85.9832	343.933
dot	float	4096000	9.48474e-05	86.3703	345.481
dot	float	8192000	0.00119929	13.6614	54.6456
dot	float	16384000	0.0127765	2.56472	10.2589
dot	float	32768000	0.01353	4.84377	19.3751
dot	float	65536000	0.00991424	13.2206	52.8823
dot	double	1000	5.208e-07	3.84025	30.722
dot	double	2000	7.007e-07	5.70858	45.6686
dot	double	4000	1.5813e-06	5.05913	40.473
dot	double	8000	7.1658e-06	2.23283	17.8626
dot	double	16000	9.406e-06	3.40208	27.2167
dot	double	32000	8.4642e-06	7.56126	60.4901
dot	double	64000	9.8192e-06	13.0357	104.285
dot	double	128000	1.16924e-05	21.8946	175.157
dot	double	256000	1.5276e-05	33.5166	268.133
dot	double	512000	2.78332e-05	36.7906	294.325
dot	double	1024000	4.76745e-05	42.958	343.664
dot	double	2048000	0.000105399	38.862	310.896
dot	double	4096000	0.00355675	2.30323	18.4258
dot	double	8192000	0.00935238	1.75185	14.0148
dot	double	16384000	0.0202606	1.61733	12.9386
dot	double	32768000	0.0200643	3.2663	26.1304
dot	double	65536000	0.0468938	2.79508	22.3606
