func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(Dense,Dense)	Dense	float	1000	1000	3.58154e-05	27.921	223.368
sm_mul(Dense,Dense)	Dense	float	2000	2000	0.000118179	33.8469	270.775
sm_mul(Dense,Dense)	Dense	float	3000	3000	0.00560239	1.60646	12.8517
sm_mul(Dense,Dense)	Dense	float	4000	4000	0.013014	1.22944	9.83553
sm_mul(Dense,Dense)	Dense	float	5000	5000	0.0158075	1.58153	12.6522
sm_mul(Dense,Dense)	Dense	float	6000	6000	0.0318206	1.13134	9.05074
sm_mul(Dense,Dense)	Dense	float	7000	7000	0.0348025	1.40794	11.2635
sm_mul(Dense,Dense)	Dense	float	8000	8000	0.0427902	1.49567	11.9654
sm_mul(Dense,Dense)	Dense	float	9000	9000	0.0754122	1.0741	8.59278
sm_mul(Dense,Dense)	Dense	float	10000	10000	0.0866001	1.15473	9.23787
sm_mul(Dense,Dense)	Dense	double	1000	1000	6.19664e-05	16.1378	258.205
sm_mul(Dense,Dense)	Dense	double	2000	2000	0.00515992	0.775205	12.4033
sm_mul(Dense,Dense)	Dense	double	3000	3000	0.0164081	0.54851	8.77616
sm_mul(Dense,Dense)	Dense	double	4000	4000	0.0176848	0.904729	14.4757
sm_mul(Dense,Dense)	Dense	double	5000	5000	0.0457464	0.546491	8.74386
sm_mul(Dense,Dense)	Dense	double	6000	6000	0.0416443	0.864463	13.8314
sm_mul(Dense,Dense)	Dense	double	7000	7000	0.0750477	0.652918	10.4467
sm_mul(Dense,Dense)	Dense	double	8000	8000	0.119777	0.534326	8.54922
sm_mul(Dense,Dense)	Dense	double	9000	9000	0.126233	0.641673	10.2668
sm_mul(Dense,Dense)	Dense	double	10000	10000	0.145769	0.686019	10.9763
