func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	CRS	float	10000	10000	0.000144536	5.60413	44.833
mscal(CRS)	CRS	float	20000	20000	0.000199979	8.10084	64.8067
mscal(CRS)	CRS	float	30000	30000	0.000291554	8.33465	66.6772
mscal(CRS)	CRS	float	40000	40000	0.000383618	8.4459	67.5672
mscal(CRS)	CRS	float	50000	50000	0.000476035	8.50777	68.0622
mscal(CRS)	CRS	float	60000	60000	0.000602407	8.06763	64.5411
mscal(CRS)	CRS	float	70000	70000	0.00239161	2.37079	18.9663
mscal(CRS)	CRS	float	80000	80000	0.00375611	1.72519	13.8015
mscal(CRS)	CRS	float	90000	90000	0.00208179	3.50179	28.0143
mscal(CRS)	CRS	float	100000	100000	0.00582399	1.3908	11.1264
mscal(CRS)	CRS	double	10000	10000	0.000127154	6.37025	101.924
mscal(CRS)	CRS	double	20000	20000	0.000233796	6.92912	110.866
mscal(CRS)	CRS	double	30000	30000	0.00050999	4.7648	76.2369
mscal(CRS)	CRS	double	40000	40000	0.00381389	0.849525	13.5924
mscal(CRS)	CRS	double	50000	50000	0.00633591	0.639214	10.2274
mscal(CRS)	CRS	double	60000	60000	0.00862159	0.563701	9.01921
mscal(CRS)	CRS	double	70000	70000	0.0106801	0.530894	8.49431
mscal(CRS)	CRS	double	80000	80000	0.012189	0.531626	8.50602
mscal(CRS)	CRS	double	90000	90000	0.00923437	0.789442	12.6311
mscal(CRS)	CRS	double	100000	100000	0.0171257	0.472974	7.56758
