func	kind	prec	M	N	time[sec]
convert(COO,CRS)	CRS	float	10000	10000	0.00650586
convert(COO,CRS)	CRS	float	20000	20000	0.0126959
convert(COO,CRS)	CRS	float	30000	30000	0.0237996
convert(COO,CRS)	CRS	float	40000	40000	0.03133
convert(COO,CRS)	CRS	float	50000	50000	0.0379354
convert(COO,CRS)	CRS	float	60000	60000	0.0454696
convert(COO,CRS)	CRS	float	70000	70000	0.0518555
convert(COO,CRS)	CRS	float	80000	80000	0.059227
convert(COO,CRS)	CRS	float	90000	90000	0.0667248
convert(COO,CRS)	CRS	float	100000	100000	0.074303
convert(COO,CRS)	CRS	double	10000	10000	0.00503425
convert(COO,CRS)	CRS	double	20000	20000	0.0136267
convert(COO,CRS)	CRS	double	30000	30000	0.0292342
convert(COO,CRS)	CRS	double	40000	40000	0.0381318
convert(COO,CRS)	CRS	double	50000	50000	0.0473359
convert(COO,CRS)	CRS	double	60000	60000	0.0628915
convert(COO,CRS)	CRS	double	70000	70000	0.0732767
convert(COO,CRS)	CRS	double	80000	80000	0.0834696
convert(COO,CRS)	CRS	double	90000	90000	0.0934309
convert(COO,CRS)	CRS	double	100000	100000	0.103569
