func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	vector	float	1000	5.47036e-05	0.0365607	0.219364
axpyz	vector	float	10000	4.32797e-05	0.46211	2.77266
axpyz	vector	float	100000	8.21107e-05	2.43574	14.6144
axpyz	vector	float	1000000	0.000194069	10.3056	61.8338
axpyz	vector	float	10000000	0.0013503	14.8115	88.8691
axpyz	vector	float	100000000	0.0124661	16.0435	96.261
axpyz	vector	double	1000	3.20026e-05	0.0624949	0.749938
axpyz	vector	double	10000	4.66516e-05	0.42871	5.14451
axpyz	vector	double	100000	0.000119325	1.6761	20.1131
axpyz	vector	double	1000000	0.000356863	5.60439	67.2526
axpyz	vector	double	10000000	0.00261033	7.66188	91.9426
axpyz	vector	double	100000000	0.0243071	8.22804	98.7365
