func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(Dense)	Dense	float	1000	1000	0.0004481	2.23165
m_tanh(Dense)	Dense	float	2000	2000	0.00122988	3.25236
m_tanh(Dense)	Dense	float	3000	3000	0.00322395	2.79161
m_tanh(Dense)	Dense	float	4000	4000	0.00563124	2.84129
m_tanh(Dense)	Dense	float	5000	5000	0.00870584	2.87163
m_tanh(Dense)	Dense	float	6000	6000	0.0129775	2.77403
m_tanh(Dense)	Dense	float	7000	7000	0.0180164	2.71974
m_tanh(Dense)	Dense	float	8000	8000	0.0236245	2.70905
m_tanh(Dense)	Dense	float	9000	9000	0.0298912	2.70982
m_tanh(Dense)	Dense	float	10000	10000	0.0370265	2.70077
m_tanh(Dense)	Dense	double	1000	1000	0.000457126	2.18758
m_tanh(Dense)	Dense	double	2000	2000	0.00279112	1.43312
m_tanh(Dense)	Dense	double	3000	3000	0.00619667	1.45239
m_tanh(Dense)	Dense	double	4000	4000	0.0113606	1.40837
m_tanh(Dense)	Dense	double	5000	5000	0.0180816	1.38262
m_tanh(Dense)	Dense	double	6000	6000	0.0263001	1.36882
m_tanh(Dense)	Dense	double	7000	7000	0.0360312	1.35993
m_tanh(Dense)	Dense	double	8000	8000	0.0471925	1.35615
m_tanh(Dense)	Dense	double	9000	9000	0.0598832	1.35263
m_tanh(Dense)	Dense	double	10000	10000	0.073996	1.35142
