func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(CRS)	CRS	float	10000	10000	0.00121014	0.669341
m_sinh(CRS)	CRS	float	20000	20000	0.00191097	0.847738
m_sinh(CRS)	CRS	float	30000	30000	0.00283702	0.856532
m_sinh(CRS)	CRS	float	40000	40000	0.00381339	0.849637
m_sinh(CRS)	CRS	float	50000	50000	0.00475573	0.851605
m_sinh(CRS)	CRS	float	60000	60000	0.00562244	0.864394
m_sinh(CRS)	CRS	float	70000	70000	0.00661027	0.857757
m_sinh(CRS)	CRS	float	80000	80000	0.00765835	0.846135
m_sinh(CRS)	CRS	float	90000	90000	0.00860906	0.846782
m_sinh(CRS)	CRS	float	100000	100000	0.00960042	0.843713
m_sinh(CRS)	CRS	double	10000	10000	0.00106614	0.759749
m_sinh(CRS)	CRS	double	20000	20000	0.0027147	0.59675
m_sinh(CRS)	CRS	double	30000	30000	0.00410629	0.591776
m_sinh(CRS)	CRS	double	40000	40000	0.00561435	0.577093
m_sinh(CRS)	CRS	double	50000	50000	0.00699796	0.57874
m_sinh(CRS)	CRS	double	60000	60000	0.00834593	0.58232
m_sinh(CRS)	CRS	double	70000	70000	0.00975776	0.581076
m_sinh(CRS)	CRS	double	80000	80000	0.0111654	0.580364
m_sinh(CRS)	CRS	double	90000	90000	0.0125589	0.580463
m_sinh(CRS)	CRS	double	100000	100000	0.013945	0.580854
