func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_add(Dense,Dense,Dense)	Dense	float	1000	1000	0.000191095	5.23299	62.7959
mm_add(Dense,Dense,Dense)	Dense	float	2000	2000	0.000574014	6.96847	83.6216
mm_add(Dense,Dense,Dense)	Dense	float	3000	3000	0.00117419	7.66483	91.9779
mm_add(Dense,Dense,Dense)	Dense	float	4000	4000	0.00199424	8.0231	96.2772
mm_add(Dense,Dense,Dense)	Dense	float	5000	5000	0.00321405	7.77835	93.3402
mm_add(Dense,Dense,Dense)	Dense	float	6000	6000	0.00458049	7.85943	94.3131
mm_add(Dense,Dense,Dense)	Dense	float	7000	7000	0.00615928	7.95547	95.4657
mm_add(Dense,Dense,Dense)	Dense	float	8000	8000	0.00798939	8.01062	96.1275
mm_add(Dense,Dense,Dense)	Dense	float	9000	9000	0.0100323	8.07392	96.8871
mm_add(Dense,Dense,Dense)	Dense	float	10000	10000	0.0123209	8.11627	97.3953
mm_add(Dense,Dense,Dense)	Dense	double	1000	1000	0.000436308	2.29196	55.007
mm_add(Dense,Dense,Dense)	Dense	double	2000	2000	0.00102566	3.89992	93.5981
mm_add(Dense,Dense,Dense)	Dense	double	3000	3000	0.00225352	3.99376	95.8502
mm_add(Dense,Dense,Dense)	Dense	double	4000	4000	0.00400265	3.99735	95.9364
mm_add(Dense,Dense,Dense)	Dense	double	5000	5000	0.00616185	4.05722	97.3733
mm_add(Dense,Dense,Dense)	Dense	double	6000	6000	0.00888837	4.05024	97.2057
mm_add(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120365	4.07096	97.7029
mm_add(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156489	4.08976	98.1541
mm_add(Dense,Dense,Dense)	Dense	double	9000	9000	0.0197312	4.10518	98.5244
mm_add(Dense,Dense,Dense)	Dense	double	10000	10000	0.0241885	4.1342	99.2209
