func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sqrt(CRS)	CRS	float	10000	10000	0.000346712	2.33623
m_sqrt(CRS)	CRS	float	20000	20000	0.000690097	2.34749
m_sqrt(CRS)	CRS	float	30000	30000	0.00175976	1.38087
m_sqrt(CRS)	CRS	float	40000	40000	0.00238742	1.35712
m_sqrt(CRS)	CRS	float	50000	50000	0.00295511	1.37051
m_sqrt(CRS)	CRS	float	60000	60000	0.00351941	1.38091
m_sqrt(CRS)	CRS	float	70000	70000	0.00423761	1.33802
m_sqrt(CRS)	CRS	float	80000	80000	0.00487729	1.32861
m_sqrt(CRS)	CRS	float	90000	90000	0.00547208	1.33222
m_sqrt(CRS)	CRS	float	100000	100000	0.00610095	1.32766
m_sqrt(CRS)	CRS	double	10000	10000	0.000517463	1.56533
m_sqrt(CRS)	CRS	double	20000	20000	0.00225447	0.718571
m_sqrt(CRS)	CRS	double	30000	30000	0.00349294	0.695688
m_sqrt(CRS)	CRS	double	40000	40000	0.00483004	0.670802
m_sqrt(CRS)	CRS	double	50000	50000	0.00605967	0.668353
m_sqrt(CRS)	CRS	double	60000	60000	0.00726342	0.669106
m_sqrt(CRS)	CRS	double	70000	70000	0.0084672	0.669643
m_sqrt(CRS)	CRS	double	80000	80000	0.009686	0.669007
m_sqrt(CRS)	CRS	double	90000	90000	0.0108965	0.669019
m_sqrt(CRS)	CRS	double	100000	100000	0.0121505	0.666638
