func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
floor	vector	float	1000	4.48753e-05	0.022284	0.178272
floor	vector	float	10000	4.38763e-05	0.227914	1.82331
floor	vector	float	100000	5.65758e-05	1.76754	14.1403
floor	vector	float	1000000	0.000180113	5.55207	44.4166
floor	vector	float	10000000	0.0012649	7.90579	63.2463
floor	vector	float	100000000	0.0109057	9.16955	73.3564
floor	vector	double	1000	3.84722e-05	0.0259928	0.415885
floor	vector	double	10000	3.95016e-05	0.253155	4.05047
floor	vector	double	100000	4.35542e-05	2.29599	36.7358
floor	vector	double	1000000	0.000221231	4.52017	72.3228
floor	vector	double	10000000	0.00178022	5.61729	89.8766
floor	vector	double	100000000	0.01647	6.07166	97.1466
