func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_sub(Dense,Dense)	Dense	float	1000	1000	3.23762e-05	30.8869	247.095
sm_sub(Dense,Dense)	Dense	float	2000	2000	0.00160762	2.48815	19.9052
sm_sub(Dense,Dense)	Dense	float	3000	3000	0.00372373	2.41693	19.3355
sm_sub(Dense,Dense)	Dense	float	4000	4000	0.00660639	2.4219	19.3752
sm_sub(Dense,Dense)	Dense	float	5000	5000	0.0102929	2.42885	19.4308
sm_sub(Dense,Dense)	Dense	float	6000	6000	0.0148254	2.42826	19.4261
sm_sub(Dense,Dense)	Dense	float	7000	7000	0.020161	2.43043	19.4435
sm_sub(Dense,Dense)	Dense	float	8000	8000	0.0263354	2.43019	19.4415
sm_sub(Dense,Dense)	Dense	float	9000	9000	0.0333344	2.42993	19.4394
sm_sub(Dense,Dense)	Dense	float	10000	10000	0.0411446	2.43045	19.4436
sm_sub(Dense,Dense)	Dense	double	1000	1000	0.000699647	1.42929	22.8687
sm_sub(Dense,Dense)	Dense	double	2000	2000	0.00330188	1.21143	19.3829
sm_sub(Dense,Dense)	Dense	double	3000	3000	0.00742642	1.21189	19.3902
sm_sub(Dense,Dense)	Dense	double	4000	4000	0.0131838	1.21361	19.4177
sm_sub(Dense,Dense)	Dense	double	5000	5000	0.0205658	1.21561	19.4498
sm_sub(Dense,Dense)	Dense	double	6000	6000	0.0296508	1.21413	19.4261
sm_sub(Dense,Dense)	Dense	double	7000	7000	0.0402896	1.21619	19.4591
sm_sub(Dense,Dense)	Dense	double	8000	8000	0.0526554	1.21545	19.4472
sm_sub(Dense,Dense)	Dense	double	9000	9000	0.0666033	1.21616	19.4585
sm_sub(Dense,Dense)	Dense	double	10000	10000	0.0822574	1.2157	19.4511
