func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	vector	float	1000	1.42e-07	14.0845	84.507
axpy	vector	float	10000	1.06627e-06	18.757	112.542
axpy	vector	float	100000	5.66647e-06	35.2954	211.772
axpy	vector	float	1000000	2.87165e-05	69.6463	417.878
axpy	vector	float	10000000	0.0045782	4.36853	26.2112
axpy	vector	float	100000000	0.0455372	4.39201	26.3521
axpy	vector	double	1000	2.84033e-07	7.04143	84.4971
axpy	vector	double	10000	2.06733e-06	9.6743	116.092
axpy	vector	double	100000	7.55917e-06	26.4579	317.495
axpy	vector	double	1000000	0.000770445	2.5959	31.1508
axpy	vector	double	10000000	0.00913015	2.19054	26.2865
axpy	vector	double	100000000	0.0914258	2.18757	26.2508
