func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asin(CRS)	CRS	float	10000	10000	0.000664424	1.2191
m_asin(CRS)	CRS	float	20000	20000	0.000887763	1.82481
m_asin(CRS)	CRS	float	30000	30000	0.0018919	1.28442
m_asin(CRS)	CRS	float	40000	40000	0.00252169	1.28485
m_asin(CRS)	CRS	float	50000	50000	0.00311569	1.29987
m_asin(CRS)	CRS	float	60000	60000	0.00368459	1.31901
m_asin(CRS)	CRS	float	70000	70000	0.00443396	1.27877
m_asin(CRS)	CRS	float	80000	80000	0.00512722	1.26384
m_asin(CRS)	CRS	float	90000	90000	0.00571664	1.27522
m_asin(CRS)	CRS	float	100000	100000	0.00633639	1.27833
m_asin(CRS)	CRS	double	10000	10000	0.00106474	0.760751
m_asin(CRS)	CRS	double	20000	20000	0.00239064	0.677644
m_asin(CRS)	CRS	double	30000	30000	0.00366697	0.662672
m_asin(CRS)	CRS	double	40000	40000	0.00499319	0.648883
m_asin(CRS)	CRS	double	50000	50000	0.00620399	0.652805
m_asin(CRS)	CRS	double	60000	60000	0.00743904	0.65331
m_asin(CRS)	CRS	double	70000	70000	0.00866746	0.654171
m_asin(CRS)	CRS	double	80000	80000	0.00993633	0.652153
m_asin(CRS)	CRS	double	90000	90000	0.0111514	0.653732
m_asin(CRS)	CRS	double	100000	100000	0.0123712	0.654746
