func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	vector	float	1000	2.95897e-06	0.337956	4.05547
vv_div	vector	float	10000	2.89377e-06	3.4557	41.4684
vv_div	vector	float	100000	5.1357e-06	19.4715	233.659
vv_div	vector	float	1000000	0.000152706	6.54852	78.5823
vv_div	vector	float	10000000	0.00553018	1.80826	21.6991
vv_div	vector	float	100000000	0.0548849	1.82199	21.8639
vv_div	vector	double	1000	3.09863e-06	0.322723	7.74535
vv_div	vector	double	10000	3.229e-06	3.09693	74.3264
vv_div	vector	double	100000	8.12023e-06	12.3149	295.558
vv_div	vector	double	1000000	0.001113	0.898473	21.5634
vv_div	vector	double	10000000	0.0110221	0.90727	21.7745
vv_div	vector	double	100000000	0.109113	0.916478	21.9955
