func	kind	prec	M	N	time[sec]
convert(COO,CRS)	CRS	float	10000	10000	0.00545859
convert(COO,CRS)	CRS	float	20000	20000	0.0107615
convert(COO,CRS)	CRS	float	30000	30000	0.0148965
convert(COO,CRS)	CRS	float	40000	40000	0.0214688
convert(COO,CRS)	CRS	float	50000	50000	0.0265845
convert(COO,CRS)	CRS	float	60000	60000	0.031104
convert(COO,CRS)	CRS	float	70000	70000	0.0345024
convert(COO,CRS)	CRS	float	80000	80000	0.0390419
convert(COO,CRS)	CRS	float	90000	90000	0.0439266
convert(COO,CRS)	CRS	float	100000	100000	0.0480819
convert(COO,CRS)	CRS	double	10000	10000	0.00347162
convert(COO,CRS)	CRS	double	20000	20000	0.00719388
convert(COO,CRS)	CRS	double	30000	30000	0.0186096
convert(COO,CRS)	CRS	double	40000	40000	0.024638
convert(COO,CRS)	CRS	double	50000	50000	0.0287718
convert(COO,CRS)	CRS	double	60000	60000	0.039851
convert(COO,CRS)	CRS	double	70000	70000	0.0465074
convert(COO,CRS)	CRS	double	80000	80000	0.0528624
convert(COO,CRS)	CRS	double	90000	90000	0.0593589
convert(COO,CRS)	CRS	double	100000	100000	0.0656835
