func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sign	vector	float	1000	5.05741e-05	0.019773	0.158184
sign	vector	float	10000	9.77757e-06	1.02275	8.18199
sign	vector	float	100000	1.43253e-05	6.98067	55.8454
sign	vector	float	1000000	6.51287e-05	15.3542	122.834
sign	vector	float	10000000	0.000672092	14.8789	119.031
sign	vector	float	100000000	0.0466176	2.14511	17.1609
sign	vector	double	1000	1.52447e-05	0.0655964	1.04954
sign	vector	double	10000	1.04664e-05	0.955435	15.287
sign	vector	double	100000	1.57481e-05	6.34997	101.6
sign	vector	double	1000000	7.88947e-05	12.6751	202.802
sign	vector	double	10000000	0.00900743	1.11019	17.7631
sign	vector	double	100000000	0.0810985	1.23307	19.7291
