func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asinh	vector	float	1000	0.000692372	0.00144431	0.0115545
asinh	vector	float	10000	2.03887e-05	0.490469	3.92375
asinh	vector	float	100000	8.02555e-05	1.24602	9.96817
asinh	vector	float	1000000	0.000281418	3.55343	28.4274
asinh	vector	float	10000000	0.00272451	3.67039	29.3631
asinh	vector	float	100000000	0.0371949	2.68854	21.5083
asinh	vector	double	1000	1.11702e-05	0.0895239	1.43238
asinh	vector	double	10000	1.76262e-05	0.567336	9.07738
asinh	vector	double	100000	0.000116721	0.856745	13.7079
asinh	vector	double	1000000	0.00102826	0.972517	15.5603
asinh	vector	double	10000000	0.0105138	0.951127	15.218
asinh	vector	double	100000000	0.0915072	1.09281	17.485
