func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sqrt	vector	float	1000	0.000652869	0.0015317	0.0122536
sqrt	vector	float	10000	6.91183e-06	1.44679	11.5744
sqrt	vector	float	100000	2.41897e-05	4.13399	33.0719
sqrt	vector	float	1000000	0.000116245	8.60253	68.8202
sqrt	vector	float	10000000	0.00298365	3.3516	26.8128
sqrt	vector	float	100000000	0.0298032	3.35534	26.8427
sqrt	vector	double	1000	5.94683e-06	0.168157	2.69051
sqrt	vector	double	10000	1.69669e-05	0.589383	9.43013
sqrt	vector	double	100000	5.24776e-05	1.90557	30.4892
sqrt	vector	double	1000000	0.000366663	2.7273	43.6368
sqrt	vector	double	10000000	0.00572524	1.74665	27.9464
sqrt	vector	double	100000000	0.0659977	1.5152	24.2433
