func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(CRS,CRS)	CRS	float	10000	10000	0.00034663	4.67357	18.6943
sm_mul(CRS,CRS)	CRS	float	20000	20000	0.000549934	5.89161	23.5664
sm_mul(CRS,CRS)	CRS	float	30000	30000	0.000756064	6.42803	25.7121
sm_mul(CRS,CRS)	CRS	float	40000	40000	0.000916307	7.07187	28.2875
sm_mul(CRS,CRS)	CRS	float	50000	50000	0.00102854	7.87527	31.5011
sm_mul(CRS,CRS)	CRS	float	60000	60000	0.00112406	8.64721	34.5888
sm_mul(CRS,CRS)	CRS	float	70000	70000	0.00125242	9.05448	36.2179
sm_mul(CRS,CRS)	CRS	float	80000	80000	0.00140818	9.20335	36.8134
sm_mul(CRS,CRS)	CRS	float	90000	90000	0.00156522	9.31496	37.2599
sm_mul(CRS,CRS)	CRS	float	100000	100000	0.00172553	9.38845	37.5538
sm_mul(CRS,CRS)	CRS	double	10000	10000	0.000423621	3.82417	30.5934
sm_mul(CRS,CRS)	CRS	double	20000	20000	0.000714738	4.53313	36.265
sm_mul(CRS,CRS)	CRS	double	30000	30000	0.00100796	4.82163	38.573
sm_mul(CRS,CRS)	CRS	double	40000	40000	0.00125177	5.17669	41.4135
sm_mul(CRS,CRS)	CRS	double	50000	50000	0.00152669	5.30558	42.4446
sm_mul(CRS,CRS)	CRS	double	60000	60000	0.00179196	5.42424	43.3939
sm_mul(CRS,CRS)	CRS	double	70000	70000	0.00207712	5.45949	43.6759
sm_mul(CRS,CRS)	CRS	double	80000	80000	0.00232584	5.57218	44.5774
sm_mul(CRS,CRS)	CRS	double	90000	90000	0.00262861	5.54666	44.3733
sm_mul(CRS,CRS)	CRS	double	100000	100000	0.00284941	5.68538	45.483
