func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.00244689	66.2064
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.00550753	66.1822
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.0101237	64.0081
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.0206896	48.9377
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.0433298	33.6489
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.0153462	10.5564
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.0334176	10.9074
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.065969	9.8228
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.0861375	11.7545
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.126453	11.53
