func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.0082627	242.052
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00476787	1415.73
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00902916	1772.04
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0154007	2029.13
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0257362	2098.21
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0413734	2072.59
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0604144	2118.7
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0880381	2070.13
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.122233	2045.28
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0276793	72.2561
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0877173	76.9518
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.207046	77.2775
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.402582	77.6239
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.675811	79.904
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.07832	79.5218
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.61047	79.48
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.30506	79.0653
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.16693	78.9409
