func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(Dense,Dense,Dense)	Dense	float	1000	1000	0.000190389	5.2524	63.0288
matadd(Dense,Dense,Dense)	Dense	float	2000	2000	0.000577223	6.92973	83.1567
matadd(Dense,Dense,Dense)	Dense	float	3000	3000	0.00116817	7.70438	92.4526
matadd(Dense,Dense,Dense)	Dense	float	4000	4000	0.00199716	8.01138	96.1365
matadd(Dense,Dense,Dense)	Dense	float	5000	5000	0.00319736	7.81895	93.8274
matadd(Dense,Dense,Dense)	Dense	float	6000	6000	0.00456756	7.88167	94.5801
matadd(Dense,Dense,Dense)	Dense	float	7000	7000	0.00612621	7.99842	95.981
matadd(Dense,Dense,Dense)	Dense	float	8000	8000	0.00795754	8.04269	96.5122
matadd(Dense,Dense,Dense)	Dense	float	9000	9000	0.00999016	8.10798	97.2957
matadd(Dense,Dense,Dense)	Dense	float	10000	10000	0.0122748	8.14679	97.7615
matadd(Dense,Dense,Dense)	Dense	double	1000	1000	0.000440083	2.2723	54.5352
matadd(Dense,Dense,Dense)	Dense	double	2000	2000	0.00102673	3.89585	93.5003
matadd(Dense,Dense,Dense)	Dense	double	3000	3000	0.00225459	3.99185	95.8045
matadd(Dense,Dense,Dense)	Dense	double	4000	4000	0.00410247	3.90008	93.602
matadd(Dense,Dense,Dense)	Dense	double	5000	5000	0.00625367	3.99765	95.9437
matadd(Dense,Dense,Dense)	Dense	double	6000	6000	0.00891074	4.04007	96.9617
matadd(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120218	4.07592	97.8222
matadd(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156558	4.08794	98.1106
matadd(Dense,Dense,Dense)	Dense	double	9000	9000	0.0197152	4.1085	98.6039
matadd(Dense,Dense,Dense)	Dense	double	10000	10000	0.0242672	4.12079	98.8988
