func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(Dense,Dense,Dense)	Dense	float	1000	1000	0.000821336	1.21753	14.6103
mm_sub(Dense,Dense,Dense)	Dense	float	2000	2000	0.00127461	3.13822	37.6586
mm_sub(Dense,Dense,Dense)	Dense	float	3000	3000	0.0097317	0.924812	11.0977
mm_sub(Dense,Dense,Dense)	Dense	float	4000	4000	0.0102754	1.55712	18.6854
mm_sub(Dense,Dense,Dense)	Dense	float	5000	5000	0.0115455	2.16534	25.9841
mm_sub(Dense,Dense,Dense)	Dense	float	6000	6000	0.0217769	1.65313	19.8376
mm_sub(Dense,Dense,Dense)	Dense	float	7000	7000	0.0443255	1.10546	13.2655
mm_sub(Dense,Dense,Dense)	Dense	float	8000	8000	0.0362997	1.7631	21.1572
mm_sub(Dense,Dense,Dense)	Dense	float	9000	9000	0.0698121	1.16026	13.9231
mm_sub(Dense,Dense,Dense)	Dense	float	10000	10000	0.0707862	1.41271	16.9525
mm_sub(Dense,Dense,Dense)	Dense	double	1000	1000	0.000167859	5.9574	142.978
mm_sub(Dense,Dense,Dense)	Dense	double	2000	2000	0.0119977	0.333396	8.00151
mm_sub(Dense,Dense,Dense)	Dense	double	3000	3000	0.0270465	0.33276	7.98624
mm_sub(Dense,Dense,Dense)	Dense	double	4000	4000	0.0486209	0.329076	7.89783
mm_sub(Dense,Dense,Dense)	Dense	double	5000	5000	0.036256	0.689541	16.549
mm_sub(Dense,Dense,Dense)	Dense	double	6000	6000	0.0458821	0.78462	18.8309
mm_sub(Dense,Dense,Dense)	Dense	double	7000	7000	0.0675457	0.725434	17.4104
mm_sub(Dense,Dense,Dense)	Dense	double	8000	8000	0.0904865	0.707288	16.9749
mm_sub(Dense,Dense,Dense)	Dense	double	9000	9000	0.0737919	1.09768	26.3444
mm_sub(Dense,Dense,Dense)	Dense	double	10000	10000	0.116225	0.860398	20.6496
