func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(Dense)	Dense	float	1000	1000	7.43177e-05	13.4558
m_sign(Dense)	Dense	float	2000	2000	0.00118726	3.36911
m_sign(Dense)	Dense	float	3000	3000	0.00333306	2.70022
m_sign(Dense)	Dense	float	4000	4000	0.00592531	2.70028
m_sign(Dense)	Dense	float	5000	5000	0.00922139	2.71109
m_sign(Dense)	Dense	float	6000	6000	0.0132826	2.71031
m_sign(Dense)	Dense	float	7000	7000	0.0180926	2.70829
m_sign(Dense)	Dense	float	8000	8000	0.0236241	2.7091
m_sign(Dense)	Dense	float	9000	9000	0.0299253	2.70674
m_sign(Dense)	Dense	float	10000	10000	0.0369564	2.70589
m_sign(Dense)	Dense	double	1000	1000	7.23172e-05	13.828
m_sign(Dense)	Dense	double	2000	2000	0.00297464	1.3447
m_sign(Dense)	Dense	double	3000	3000	0.00668985	1.34532
m_sign(Dense)	Dense	double	4000	4000	0.0118917	1.34547
m_sign(Dense)	Dense	double	5000	5000	0.01856	1.34698
m_sign(Dense)	Dense	double	6000	6000	0.0267388	1.34636
m_sign(Dense)	Dense	double	7000	7000	0.036405	1.34597
m_sign(Dense)	Dense	double	8000	8000	0.0475738	1.34528
m_sign(Dense)	Dense	double	9000	9000	0.0601641	1.34632
m_sign(Dense)	Dense	double	10000	10000	0.0742787	1.34628
