func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(Dense)	Dense	float	1000	1000	0.000152399	6.56171
m_sign(Dense)	Dense	float	2000	2000	0.000432949	9.23896
m_sign(Dense)	Dense	float	3000	3000	0.000904077	9.95491
m_sign(Dense)	Dense	float	4000	4000	0.00156025	10.2548
m_sign(Dense)	Dense	float	5000	5000	0.00240414	10.3987
m_sign(Dense)	Dense	float	6000	6000	0.00349332	10.3054
m_sign(Dense)	Dense	float	7000	7000	0.004764	10.2855
m_sign(Dense)	Dense	float	8000	8000	0.00635661	10.0683
m_sign(Dense)	Dense	float	9000	9000	0.00783738	10.3351
m_sign(Dense)	Dense	float	10000	10000	0.00961766	10.3975
m_sign(Dense)	Dense	double	1000	1000	0.000280101	3.57014
m_sign(Dense)	Dense	double	2000	2000	0.000755868	5.29193
m_sign(Dense)	Dense	double	3000	3000	0.00160521	5.60674
m_sign(Dense)	Dense	double	4000	4000	0.00266557	6.00248
m_sign(Dense)	Dense	double	5000	5000	0.00421513	5.93101
m_sign(Dense)	Dense	double	6000	6000	0.00608107	5.92001
m_sign(Dense)	Dense	double	7000	7000	0.00818615	5.98572
m_sign(Dense)	Dense	double	8000	8000	0.0106135	6.03005
m_sign(Dense)	Dense	double	9000	9000	0.0133724	6.05724
m_sign(Dense)	Dense	double	10000	10000	0.0164451	6.08083
