func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_pow(Dense,Dense)	Dense	float	1000	1000	0.00351569	0.284439	2.27551
sm_pow(Dense,Dense)	Dense	float	2000	2000	0.00972774	0.411195	3.28956
sm_pow(Dense,Dense)	Dense	float	3000	3000	0.0220903	0.407418	3.25935
sm_pow(Dense,Dense)	Dense	float	4000	4000	0.02235	0.715883	5.72706
sm_pow(Dense,Dense)	Dense	float	5000	5000	0.0343424	0.727963	5.8237
sm_pow(Dense,Dense)	Dense	float	6000	6000	0.051561	0.698203	5.58562
sm_pow(Dense,Dense)	Dense	float	7000	7000	0.0808573	0.606006	4.84805
sm_pow(Dense,Dense)	Dense	float	8000	8000	0.113604	0.56336	4.50688
sm_pow(Dense,Dense)	Dense	float	9000	9000	0.123206	0.657434	5.25947
sm_pow(Dense,Dense)	Dense	float	10000	10000	0.146622	0.682024	5.4562
sm_pow(Dense,Dense)	Dense	double	1000	1000	0.00196168	0.509767	8.15627
sm_pow(Dense,Dense)	Dense	double	2000	2000	0.00720395	0.555251	8.88401
sm_pow(Dense,Dense)	Dense	double	3000	3000	0.015985	0.563026	9.00842
sm_pow(Dense,Dense)	Dense	double	4000	4000	0.030507	0.52447	8.39152
sm_pow(Dense,Dense)	Dense	double	5000	5000	0.053008	0.471627	7.54603
sm_pow(Dense,Dense)	Dense	double	6000	6000	0.07336	0.49073	7.85169
sm_pow(Dense,Dense)	Dense	double	7000	7000	0.10292	0.476099	7.61759
sm_pow(Dense,Dense)	Dense	double	8000	8000	0.165056	0.387748	6.20396
sm_pow(Dense,Dense)	Dense	double	9000	9000	0.144694	0.559804	8.95686
sm_pow(Dense,Dense)	Dense	double	10000	10000	0.19978	0.50055	8.0088
