func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(CRS)	CRS	float	10000	10000	0.00199208	0.406611
m_tanh(CRS)	CRS	float	20000	20000	0.00153006	1.05878
m_tanh(CRS)	CRS	float	30000	30000	0.00228769	1.06221
m_tanh(CRS)	CRS	float	40000	40000	0.00306944	1.05557
m_tanh(CRS)	CRS	float	50000	50000	0.00387144	1.04612
m_tanh(CRS)	CRS	float	60000	60000	0.00547494	0.887681
m_tanh(CRS)	CRS	float	70000	70000	0.00590755	0.959789
m_tanh(CRS)	CRS	float	80000	80000	0.00649507	0.997679
m_tanh(CRS)	CRS	float	90000	90000	0.00782269	0.931904
m_tanh(CRS)	CRS	float	100000	100000	0.00922397	0.878147
m_tanh(CRS)	CRS	double	10000	10000	0.001304	0.621166
m_tanh(CRS)	CRS	double	20000	20000	0.00251709	0.643599
m_tanh(CRS)	CRS	double	30000	30000	0.00401058	0.605897
m_tanh(CRS)	CRS	double	40000	40000	0.00623907	0.519308
m_tanh(CRS)	CRS	double	50000	50000	0.00743127	0.544994
m_tanh(CRS)	CRS	double	60000	60000	0.00889976	0.546082
m_tanh(CRS)	CRS	double	70000	70000	0.0109892	0.515963
m_tanh(CRS)	CRS	double	80000	80000	0.0124466	0.520622
m_tanh(CRS)	CRS	double	90000	90000	0.0121076	0.6021
m_tanh(CRS)	CRS	double	100000	100000	0.0125455	0.645649
