func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(CRS)	CRS	float	10000	10000	0.00117394	0.689983
m_ceil(CRS)	CRS	float	20000	20000	0.000237134	6.83159
m_ceil(CRS)	CRS	float	30000	30000	0.000276204	8.79784
m_ceil(CRS)	CRS	float	40000	40000	0.000647095	5.00699
m_ceil(CRS)	CRS	float	50000	50000	0.001839	2.20229
m_ceil(CRS)	CRS	float	60000	60000	0.0037793	1.28595
m_ceil(CRS)	CRS	float	70000	70000	0.00257545	2.20156
m_ceil(CRS)	CRS	float	80000	80000	0.00669885	0.967331
m_ceil(CRS)	CRS	float	90000	90000	0.00983194	0.741461
m_ceil(CRS)	CRS	float	100000	100000	0.00883454	0.916855
m_ceil(CRS)	CRS	double	10000	10000	0.000602848	1.34362
m_ceil(CRS)	CRS	double	20000	20000	0.000661053	2.45064
m_ceil(CRS)	CRS	double	30000	30000	0.00482012	0.504137
m_ceil(CRS)	CRS	double	40000	40000	0.00784733	0.412879
m_ceil(CRS)	CRS	double	50000	50000	0.0108723	0.372507
m_ceil(CRS)	CRS	double	60000	60000	0.011847	0.410231
m_ceil(CRS)	CRS	double	70000	70000	0.00690499	0.821145
m_ceil(CRS)	CRS	double	80000	80000	0.0144369	0.44885
m_ceil(CRS)	CRS	double	90000	90000	0.0110298	0.660938
m_ceil(CRS)	CRS	double	100000	100000	0.0169852	0.476885
